index,signature,time,phish_type,victims,phishers,token_accounts,loss
1707,4qeP7x7wz8qZLEA5YHrL3TRiz5WhAJW8wqbpGWiYv9ksLmpQCQXerbf8VXam5xKNVUDyF53ehmYwFCUUrCwp9Qt9,2024/3/17 14:59,ISA,EaKJEfT94aA7KzrwRfFZiRkJ7LqyMumcG8GVYUvrYNKJ,CaNCU6LiZUKc7Su3avu5jDbdDXdKeAmv625c4M11111,BgqazhobVCcFZroohPf4X861GvEAoFvQVADK3LwgRSiW,"[('BWsFYRBG6AFFcyJSGLY4FyozU4Z783mRoTWzwFXYZiYT', 32.802), ('sol', 2539280)]"
1708,dKoXcXn77HJ9ntB5BYRj62HGPjjy3zUh2Wrq1hYx2CDMFHF71kg4gKrrb7rA7PRha1XLrHV6ugJGGA4y1QMgDCW,2024/3/17 15:28,ISA,5kiBkzmC2aumgFVwyrhrS68VERdung2wZYwVMcq35TtS,CaNCU6LiZUKc7Su3avu5jDbdDXdKeAmv625c4M11111,Gd1rmXUfsdX4aZUWeN9ByTs6vKpWq5uF8EGXd9yRk62M,"[('HLQR9Rc7rzfiydRs5qaJGoKniu64zCNN75v5ju4HF2ap', 0.008374), ('sol', 2539280)]"
1709,33E3wc4Yi1TuGwEdzoCq51H2yUzfXKXeottW7jwJGkrM6WW341CVFreHyCDARXTBbSVtbbwKRViAYVjQcjAzfPHs,2024/3/17 17:41,ISA,9NJxKbgPhepMgSNEfgMpdsiPc8Z9asisQVRdTWTfPTDC,CaNCU6LiZUKc7Su3avu5jDbdDXdKeAmv625c4M11111,9kZibrjWXuAkMswASRLqPTeGwCNBbShNaH3CdQNWUGoB,"[('BABYsocP6cB95xvBDXnjXKX96VBNC37dmNWUtaV9Jk6v', 3647945740.29), ('sol', 2539280)]"
1710,2JrbpwxyJ1AxriRZragELiY3vMHNLTuA3nb8wGViy7NhkHnRSgjcuYUTjFUdcUgwN9U1V7ecvJRpYxotmSspLiHw,2024/3/17 22:38,ISA,"4naAT7DYiBFxYoow59ZJKSFi8bo2sb12nnVEddtuStCD,4TtuzyV2h2DvC89WDiTPbDqSK9p1vNkYAoNWu2SgKHFi",CaNCU6LiZUKc7Su3avu5jDbdDXdKeAmv625c4M11111,,"[('sol', 3083280), ('sol', 23213690880)]"
1711,5hCvqCdtxdL9fAHstXvPHAThwJvFSpGTv9CBEhVPT1BxfYedDx2vxbjDP2VyisFWTJKx93GyNjMK54yWdPehXK8V,2024/3/17 23:03,ISA,2CxCs5MfHkpC3GaLbR66mwA3hYwLh5mgoJmqaYBxRoNF,CaNCU6LiZUKc7Su3avu5jDbdDXdKeAmv625c4M11111,Fh8uMFxAY5hYNQSRpyXNH6bSt7Qo1pfJeibw7DfVzDS1,"[('X2cd62zgthNf3ywFUXvyxG1KLgnUkyTRJQ48mqfEhBv', 186551.205595721), ('sol', 2539280)]"
1712,2hX5J9dusXau6hstg33HXxDh9kZJeoPZHEeDVNLr1S9oYv68PKXESdtHgBn884jSJjLNXzmSM7ppjGBeWUPDuchq,2024/3/17 23:11,ISA,BjqCpNBKFR46KN59Y697rTE392Zpv14ZH9rXE82K3ov5,CaNCU6LiZUKc7Su3avu5jDbdDXdKeAmv625c4M11111,AKUGNLML85DAtE3HzdxFRuqANz6xjeB2cvFMie4ur7NK,"[('8dHTQvSJEYro4C3BN3o4dfdBH1YBduHUzuY2NLzpFafL', 8427.34405896), ('sol', 2539280)]"
1713,3MtcEJYXHUc2d1s68y9aSgPvKw2ywGinHG5xQdvuwfrJ9Ew3aoMjfzitZjRM11j46ERvT4JTwyMhd2iZZLLXNPUE,2024/3/18 2:10,ISA,6MZShtWiFNDMcgPdaqcW11ojK5TzdWaDBNLRabz2nbwR,CaNCU6LiZUKc7Su3avu5jDbdDXdKeAmv625c4M11111,77jksuxqtsJc9sv6VqZQWfkw1bjRYq3bjroLtdF2FTaN,"[('CP7xS4pHRuZS5M5FvnpRQXNfFwCpoPyHRNnupfkDHhah', 640.418096534), ('sol', 2539280)]"
1714,2oyrMKFSx4FZAoZQRhYt5tqtCZYY83kdoerq4VonpGTwtn1kb4kC3z76YX6P3YWeD3C8ZuckFHBCe3ohmbcQjNfW,2024/3/18 1:59,ISA,8w9EkAkvXY8e8rJ1vpyEnog2qVsm5fnnztpcK897fhXh,CaNCU6LiZUKc7Su3avu5jDbdDXdKeAmv625c4M11111,5Gie3oNfL9nooJ7pEp3zCqHNmcww9wEgSiEQqSp5hy6A,"[('D7xcxkLdPL7UmU6dgdqb2DSuAdhZv3o3o4cmvZnzCXcR', 46268.169409), ('sol', 2539280)]"
1715,42EbRwBV71scGbJxYmv8ynHqQ3UJ56AS3BA62MDK5EgNbzQxzwmqxxvbTgXRPDR3yMuU4cTEkGAEB5qyZoxP5fkS,2024/3/18 2:28,ISA,3VheSM7HRKpJ3orehdMotfrcSCLrr5Cfqb7kviFvD6Lh,CaNCU6LiZUKc7Su3avu5jDbdDXdKeAmv625c4M11111,8TWSP87L44GuJvvLdZqwsWBUMykN1qyVshwE732q2Fh5,"[('APe15eGc2eV38nMC8LgbeCLVQFLhWvbXWcJ5kxPUar2K', 1059.64851144), ('sol', 2539280)]"
1716,QXE898Sstun96Lxr43cAnrw947WcUtpzfpYvmq56GpbHUq4Yk3KLm7qb9ssnit4fuqzxbL9ctdsxHBXTz8YJyqF,2024/3/18 2:28,ISA,3VheSM7HRKpJ3orehdMotfrcSCLrr5Cfqb7kviFvD6Lh,CaNCU6LiZUKc7Su3avu5jDbdDXdKeAmv625c4M11111,4S7V9qvULqhXby1VAiDzWfJVhNYheZ2QTHSwECPWkSQP,"[('4BKGoMHamhryc3n2nXuAfxNioYRMnbevnr5hYzbQjHb1', 670345.957661399), ('sol', 2539280)]"
1717,5yKdMX1wj7SnvKQ7k7UTwH2JWiYR7ygYwTFCNv4XtWG9cbWQSugZEhoGNkV4rWfJkExuZgChhEJUtsuvNKckWjgx,2024/3/18 2:28,ISA,3VheSM7HRKpJ3orehdMotfrcSCLrr5Cfqb7kviFvD6Lh,CaNCU6LiZUKc7Su3avu5jDbdDXdKeAmv625c4M11111,2DczfJrxCGzan5S2AK4M8gYKyZynf5SJQqvdvju6PoQ9,"[('A5Fhf2j4mjs4RjZExQ3AYpaJWkSkPu3GmS8Bxa2ffVZV', 362911.84732967), ('sol', 2539280)]"
1718,3LvMDq2tPkxUAkpXc39NqZbkY5G9o3Fxurs5D9KWrjptxEmC24oGZRm6Me9CL2BRSzdaBXHp3pmofXC3DA3W3EtC,2024/3/18 4:48,ISA,4NpAuFXccZAiECKL5pHpFdcD8xVH1cmaLTn1LXqBwSrW,CaNCU6LiZUKc7Su3avu5jDbdDXdKeAmv625c4M11111,5tLJgvyaT5NELMABkS7PoRghFTokN1qhsNSqprH7V5gs,"[('E63CDwLy9Dwr3EptAzopV9RuWoQnn5ZVYEjLWnJX8dCw', 135782.339723274), ('sol', 2539280)]"
1719,4C4T4sNaDhSYYu8TvvS4wRV825q9kaWoYzT9Bm78u6Hkacws96CrcnSJxygPEF1Ghq8sTE7ybfoZbbDy6Pv8UE7E,2024/3/18 3:52,ISA,GBfv6UBsCGyEEYv89Rbu2ee1sdGMGsTXLwASS3Gq6Fkb,CaNCU6LiZUKc7Su3avu5jDbdDXdKeAmv625c4M11111,7yWRCtSLwmVmJogtnWYFSoJ37cDSXvXirMY2FnxNyM72,"[('5jaUZ1ykKajxqbgEBnxEQnrRCqvynCi29Hi36uhzeY63', 266026.365285), ('sol', 2539280)]"
1720,3zMH4aPSW59dRXJPkgHAH4t9Bx7Gpk5NyYYyUbSwMDQGRrakcSzNMytUWYex5PHG2f7QrKrckrcPuA7PYrWy6Wtw,2024/3/18 5:48,ISA,DGeL9AL5hRFCzQ5B3zHSyWsRNJqurrX9cMNJaGmX3TsD,CaNCU6LiZUKc7Su3avu5jDbdDXdKeAmv625c4M11111,QmXuqKNA6D5KTa9WxNhgV1QoyAaZXYJaxx3oEiig9Uw,"[('JAQG1kY6qGTmDtbL9hjHERxGnm7fwVp1n4Ecefez1bYz', 100.0), ('sol', 2539280)]"
1721,3mRapjSp2sh8s5Xtz5RszAMUGPGfj7ccMLuo9bRGC7NZjcfKoTjYrQL39soJmPr1myKJNewNajXsbrrU8bHP2X2F,2024/3/18 6:40,ISA,EfcQq5e4C2MGHMXmY34m758GVYffKmgvXA5UFKsSeBok,CaNCU6LiZUKc7Su3avu5jDbdDXdKeAmv625c4M11111,Br4GPFmZ8dCdXwyboeb5zBsiN74ZKS3mk6fxhnKjaeCk,"[('GEYrotdkRitGUK5UMv3aMttEhVAZLhRJMcG82zKYsaWB', 16566731.684), ('sol', 2539280)]"
1722,3XvgRYcyz4zqTojWpUE7JLf34qZesq2zTLkiWcy7zG1y3mJ5jgay89iqB9azwc4DSqvAmcRT9M4uk4DmB46cratc,2024/3/18 6:40,ISA,EfcQq5e4C2MGHMXmY34m758GVYffKmgvXA5UFKsSeBok,CaNCU6LiZUKc7Su3avu5jDbdDXdKeAmv625c4M11111,BdZg5bjR6QfHGbFtkvvJt5TfjSYv98rp3jfVPCVJs82o,"[('PugAiDuaQ5hzicBHAW9qrQQ8qi4B6sh3n7PknKhyjeX', 2628163788.41806), ('sol', 2539280)]"
1723,5cr7WRFy9skK4v74J2QGzMVEuVniUWuP717c6bvFSmXb7b42cHPJmXn9uUynhemimrgZq57h6bhK2MwKypCqZPZQ,2024/3/18 7:02,ISA,8cDzP4wPdL7LvoXAMHXuDaSwFNeujQryN6F2ZL9NAZN1,CaNCU6LiZUKc7Su3avu5jDbdDXdKeAmv625c4M11111,7KSnBi7L1eGd5RhxqQJBPmMGLor5nap6cjvPpbnmBhqL,"[('EyJR9fQVpuJ7W8b38o657jnW4yfhKiGrsWtGkREpZGEj', 875.90296), ('sol', 2539280)]"
1724,5gbEH1otUsP7dWeMNUpb5Qj9fjuYtrfceLD8KrR9C8Qx8RfPE67tiV8CiawU9c3f5mv2nbftoX4d6s8AaKmzJnuw,2024/3/18 8:18,ISA,3EtZT5twFCqfuxP4eiizpQGCKNfBWhhP9cztrVSi1eo4,CaNCU6LiZUKc7Su3avu5jDbdDXdKeAmv625c4M11111,6cMpu7icwkmWLDoFHuvPG2QXmhn4CEYunDLeFFTv4N69,"[('BwgMrcpHzRPiQjcN1L6j1LMtubCkyjA526EuGEJR9Yx2', 1000000.0), ('sol', 2539280)]"
1725,2rfZNtv7C4jmc6SLTZQvud8wJ2G6XdcHk75KUPoyGx18RvJt6aiGV3447uBErgxA66z8Fn9PpVR7ya4GTCAQXxpm,2024/3/18 10:30,ISA,6FhK2ga9jVvzfnamMh2GSdPVzKZbpxLCuxAWssocHPz5,CaNCU6LiZUKc7Su3avu5jDbdDXdKeAmv625c4M11111,3jmHiAUhegLu2DMyw7PBW7iRDZNk15sScJb6gw8BzvcU,"[('HBnSm2j1GbiaJV7QimybbeVihrVWxvF7xK4hWozM2Mn5', 56.27749592), ('sol', 2539280)]"
1726,3yve9u99ijZgXDGsT9Hy8G9LLsdTHnA2B7SzMNwGDuRuR7C7dHF2iojKe1qN1ZkoA1rD4ZcVkYb8vvkBboa7ykHb,2024/3/18 10:52,ISA,9L1HNkW2B5uEuyoycTey844XdR6vqs6ZqD3ir1VxbZR1,CaNCU6LiZUKc7Su3avu5jDbdDXdKeAmv625c4M11111,9XpoExjjhfydSjFSjWCpzN1ZSMZsB6jAj1B3GAnfff4K,"[('3evNMtcSA4GX7f98FH3wcnKbMoJ4BZZZiPZzrgUVWAvu', 10.0), ('sol', 2539280)]"
1727,5gppBTPpo8igcNvdTyBXWV3uoxapcCEWbuTEzSqE3PMbu3jTcMAtX7Yc4yvhQaNczeKKJzsAvgm1Z5mt6s4h67PA,2024/3/18 10:52,ISA,9L1HNkW2B5uEuyoycTey844XdR6vqs6ZqD3ir1VxbZR1,CaNCU6LiZUKc7Su3avu5jDbdDXdKeAmv625c4M11111,Fb6A4NeQ7TatSWFbimE8J7V4ssUZWm39MSjhTf9rkTHu,"[('CkanKBMzjAjyQ7DRkyE495S27L2psBXJmEYuAwbUthQB', 5.0), ('sol', 2539280)]"
1728,4ffSPsWVwUvDivtf81VZUvyyH6TpDbqiTLYxjovicw1ktPZBNUiYsphiBwpUE1XAh8G9HTxHoy8U5iphioBhPhYj,2024/3/18 11:07,ISA,E8zKz3LnTN3R9q8jXVWBzAku9YVuorZ3tATAQo1gz6Ax,CaNCU6LiZUKc7Su3avu5jDbdDXdKeAmv625c4M11111,9yfya9o7ej1PdwVvRes4pfRXBqyL9XyZYgAEzgH3rARv,"[('2XJ4DvF97kJKjLAB195KSymFx8uXLmuT1Pw8Z2HCSytP', 68502.6367), ('sol', 2539280)]"
1729,3pHjPQ1TNCojQUCMx37qxAH7EtAMZh4JPxucgXAxXCiHABCC6nq1sD16riX7BFBh6iJGoRDZ74pdvsJcwJ1c7eGK,2024/3/18 11:22,ISA,FbyQiCCx67sPq5G72nGZYuo454mDLc37MfQNRLgj32LR,CaNCU6LiZUKc7Su3avu5jDbdDXdKeAmv625c4M11111,rKixHx3kj2ETgmDyGi8y9PNM5xHcBG8UTQrc6tsAgo6,"[('6htgQG4PtSfjrfZjaCqpEMbP9aKG4SD4Jm84tPdkjzDq', 58585.16953), ('sol', 2539280)]"
1730,3sZqbaBNioq8MfmEHKE7bhQ6axFUsQFR2xVFvXJPEB5bKjmXJ2oBNb4RECr4A65gsHVr5kKJiLDS2kvn9w3jGjBg,2024/3/18 11:41,ISA,2UWgBr62yDg1eLs7tAejeTjw8ytm61Cy9gyroYn6N5Vo,CaNCU6LiZUKc7Su3avu5jDbdDXdKeAmv625c4M11111,EMwBfxA4vwga4LvXv3u6y1FxzW4mxL6uegsy1T5i4Gya,"[('7FmPeVZFMCfJPvGEr7kByn5QQ78w1jB4U5786NHUXcgr', 17040.870663629), ('sol', 2539280)]"
1731,aGBzpvi89x5GPbLZVQuRpegBjDMd5oHpxDp5bj4NAHya235PdiMD8Sfmp4j92XDmXhLVoxVHb4xCBSaWCYVYiTm,2024/3/18 13:09,ISA,2fvSRJCdEmBfXwxNzjfnzF15jcZqfuDCQrWhRViMaYeG,CaNCU6LiZUKc7Su3avu5jDbdDXdKeAmv625c4M11111,2qDn28i3dvKg5N8toCX4MKjtUmGfzLgqvH4Q7v9gkjdS,"[('BcvgKydfiddsN2F36tRsBBMdr8hoTYDFjdsf8dQ1Ri1x', 823990.084545083), ('sol', 2539280)]"
1732,CZoMLVQP6ebP5dTgCVKxavW7Zoc1TmvDHQ3QzDy7tJQsKAzKahJpXKKPwyhii8JVjqAkJVNtgM9ApDdMkimsjAm,2024/3/18 13:19,ISA,84DqknpMtZFvQxs5FdHUpxkMqA6WZmpDCE6emxDH3to,CaNCU6LiZUKc7Su3avu5jDbdDXdKeAmv625c4M11111,HYmbv75czn2oSybohdKse6KH9FCYygXm632R7i7YtdXN,"[('HcpQHrT5vv3ZMz44fLVr43KMXBTPtxoG1c55zVg6WLyC', 66593.253724477), ('sol', 2539280)]"
1733,4my89aZW7QFSsaCFXgjUHjF31tA9zHcV7CspZ8AmWZwwVuAX8zNifhqt8CkVy81f5q8ddWEZRFZ518kSV4PYLZhH,2024/3/18 16:29,ISA,AR9Skhy8dAfREoxZn3N7rreDtk4c3u1oM8bHGWkcYZoK,CaNCU6LiZUKc7Su3avu5jDbdDXdKeAmv625c4M11111,85CjYDSgQec8ruuZdjzggdpEk15zrffFKuVwbM7rruQK,"[('DdWVqFmdQpyjdU3AeUSEhrsnJQBPH7iK9xdCFrBgpAy2', 1988.085015), ('sol', 2539280)]"
1734,5bjCxU2kS4yk6w7cmANDWtG6XG1Tb3VnNRT9iSY3eKKMGaW25fsfciG5CxD5YvBwujyqUcw2oXnDqmP6sPgv3yMV,2024/3/18 17:22,ISA,AwCiWr12TELjsxKLYSrRsUJtoS17pYzYqDBrvYnBQzTV,CaNCU6LiZUKc7Su3avu5jDbdDXdKeAmv625c4M11111,6NArk39kuhT2xfysdJzrcfwQetTxJsX9A2frsxMUwZJ4,"[('6psD4DPCMYfy18HknQV87F23DBs36FqEumkD6MbH1zGQ', 3586451.259193), ('sol', 2539280)]"
1735,5jdf8GTLz35aPSnLj67kk2TAGBFa27oF8e886xoZyd7dYBu1uTerCBmhmAiQRpYynrUwDQzdew77noRTjxLYw8vH,2024/3/18 17:22,ISA,AwCiWr12TELjsxKLYSrRsUJtoS17pYzYqDBrvYnBQzTV,CaNCU6LiZUKc7Su3avu5jDbdDXdKeAmv625c4M11111,9ufRcuUHQazokAFNc2xK5pzUubH9KKnfEC4kJ8myeZpx,"[('GFXdyHyWSLfXq2CS7b2fe6Db6NnLy2jQSVqYumLP5RGT', 4773281.660772), ('sol', 2539280)]"
1736,5zx43UEKJiP8mLz7f9SjuHtUbvptyrihH2WVD8q4FLyaT6CEXYomYWyTjb24VrSm2EUrUgZekT2ohhq2zCe3JNc1,2024/3/18 17:52,ISA,GrjQ2oNQvbDD9hdrxEc4Chhv5cVoJeoWc39uTKozSsLC,CaNCU6LiZUKc7Su3avu5jDbdDXdKeAmv625c4M11111,z4p2NkZA2kLFM4KJcefADM6LAMEAvC61rD57saGrJQG,"[('FnKE9n6aGjQoNWRBZXy4RW6LZVao7qwBonUbiD7edUmZ', 2035.335179688), ('sol', 2539280)]"
1737,4TbZg8bVhSdiHKMgVEaRrS9r7TwL3MQ9tARPRC2EkkPrZS8xJ19MM5AHFZHoyGusJNqemNvMj1r4TPuSAtYbZFL4,2024/3/1 15:59,ISA,GfYkDfKXa1FYK7CeLBgEvgzwBi9wm6x94T9mcL8Xtnhy,TdnNjtovxBmRZmg76oHhTgpVfWQYa4CCfTUNxU11111,F79dhCNrTxqoQp1LJ9YmHxo4vKswD6hrULqeirXmdBne,"[('EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v', 0.259696), ('sol', 3244280)]"
1738,2Risipth9LMCSiE8HKAq2xAFqWQCa1BqfwDQ7qNQSn1rBM67CZEbDhkbaxsBsmYMQ9NAK7t59t79NqBKUMFS2LZZ,2024/3/1 16:06,ISA,BrysvsPD1YVhdCdjzsjMVFvdB1an2Vq1HVf6Gtgyv3gm,TdnNjtovxBmRZmg76oHhTgpVfWQYa4CCfTUNxU11111,VphkPTBi3ZCifsAr1BNzuYGnqT8RB388iMjN7aXSF4m,"[('9vBpdSN7MCP51FfU21HwY8Pwa2ZRxNzbiCP1kR2cCgEe', 157630.055767688), ('sol', 2044280)]"
1739,5HeA1DHjAZXVKtxexTyhwJPvMrdzDvVfo6PrS4fYxNG8zwbSSwY6dKNn3VeBZRjcVWcWgn9nwE2AyRNb7xWizW7y,2024/3/1 17:28,ISA,BsH2a3x75a4eqc6WTeAxxykr5APEXaM6nfFDHFjhEs2L,TdnNjtovxBmRZmg76oHhTgpVfWQYa4CCfTUNxU11111,38EHJaCKjbv7ZQEWssj4mHs2VrzvHvYetigFZDxa8EAc,"[('78auAJzkjeSSMyeeFJN8Q69aYBxBc2WTgrAsi9xYHMFg', 2000000.0), ('sol', 2084280)]"
1740,2ndFBP4mo8vcLuHZFdSeyZ1iwwDk346t59aWrxdVnCsjrfJ5gpwtJ7z7tGeTTBUdsAxqqeJWiKWw7ZagvxcUTRHk,2024/3/1 17:36,ISA,Hxuq8tfG57XnzJ36EHypbV9ApCvXugYGVv9wukGcPPN5,TdnNjtovxBmRZmg76oHhTgpVfWQYa4CCfTUNxU11111,3nrdLKYc1Rjut7SQXEsAG1Dtun81Xm1VfYHMnkiAKUck,"[('JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN', 43.11), ('sol', 2044280)]"
1741,cHC5Dxny9kgtuHTZHHUnhMc3JYnq9pP23A9VCN8BZWZjQ31bNCKkuGxUWBsFJkXvV5pViib2cDTM8faHMx29Ea8,2024/3/1 17:38,ISA,CkpEz3LndwRQEjR7NBTEWx3qoX8FCtsB8fRSMSxT5DCH,TdnNjtovxBmRZmg76oHhTgpVfWQYa4CCfTUNxU11111,FRx8YPLdbY8QoiRmYe2ZU2S6stioejAfe2XA5E1F6ojq,"[('FANTafPFBAt93BNJVpdu25pGPmca3RfwdsDsRrT3LX1r', 110.096443), ('sol', 2084280)]"
1742,25q154zXUik9xzUc6atPFB5GAuC2tj3yVMg6cHTb3ugrkspmXUv4aPyohbaXos2zJ2gPGteCdhSRtDTzxBYhu9kn,2024/3/1 19:44,ISA,BLvuxcexxXXwzpegVZCd8fg3JdWoRYHW2xawCmHQSewa,TdnNjtovxBmRZmg76oHhTgpVfWQYa4CCfTUNxU11111,4fE6mb2c38c4SWrxFnwBL3WhUdN69rAKmaedSnzJ7Jpi,"[('EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm', 4.968642), ('sol', 2084280)]"
1743,5FCftH4jjNrhKoHfb4D4gfHkmwWbHLNqY2Lhb3jsLWNQGE6RLesiQFnDY14uq1wZwrCL3FocNzYpf5um1qhwpDRj,2024/3/1 19:44,ISA,BLvuxcexxXXwzpegVZCd8fg3JdWoRYHW2xawCmHQSewa,TdnNjtovxBmRZmg76oHhTgpVfWQYa4CCfTUNxU11111,CK89hjJSehL4MBntL4Eu6Zuqb9omxp9H67K9XWrLD1FJ,"[('WENWENvqqNya429ubCdR81ZmD69brwQaaBYY6p3LCpk', 13802.75937), ('sol', 2084280)]"
1744,2kdKQ2KYqx5czu414NYXWFgHmTUh4tBu6bAAAH2A4MqnShr9mBo4aDffKHUF1rNnJrHhQXhKpdeqadihpx3p2HhU,2024/3/1 20:39,ISA,JAMK6c6CJJ6QCAZoticqtQMWpjDMKanjqGtaB8iyMbcY,TdnNjtovxBmRZmg76oHhTgpVfWQYa4CCfTUNxU11111,59U4VsRFZq9TjXNXQTFfrDDxvyhF8B5h337ax7eDteGf,"[('D9mFkgnZHnQGRtZKvnJ44yvoLtJmfBZRahXiUKcAzRE4', 10.0), ('sol', 2044280)]"
1745,3gi2teNp9fHEwabhWu4564feXs1GCuSR4ATRC6p8Mei4nqM3WUYviuEh89E2kvuragDip211z38kAHPGLodJYJ6a,2024/3/1 23:54,ISA,9rsWFYpHPT7boHPBawWQzpDRyPRUPJ1hBv2D6E5mEPE3,TdnNjtovxBmRZmg76oHhTgpVfWQYa4CCfTUNxU11111,G1zCWd8GsFKMY5fuv8Zx61fTkzsWBnPEPPqvbRTAD3JE,"[('Fch1oixTPri8zxBnmdCEADoJW2toyFHxqDZacQkwdvSP', 75.742771705), ('sol', 2044280)]"
1746,2HgJHLSoy4yHbsysSo6LWY5zakextFh71w3eXspmFGfDdGzoB4r8i21BLC4K5ZQNnf6n4TyHkGC9c5SBb61upJWv,2024/3/2 0:07,ISA,7UWT8cMbMBYrBjE5rFkvKRaKA3wpFfRVGv8oioYYCKNE,TdnNjtovxBmRZmg76oHhTgpVfWQYa4CCfTUNxU11111,AkHXQD5goT1seoi4AEAq2WcGThYPMqHaajXLE71PTwv4,"[('FLKtRpDyRpSbswWUUxG1HCU5674cRAK96SX7h67jfPSu', 1875381.37932), ('sol', 2044280)]"
1747,299DctdY5zH2RzEtJyTm5wnaSTagaqaMU6iZGxKWxzWrPMdB46Hy6ukVv5afduSMcMhpaQ3fZVJPbU6y8TsRkUMx,2024/3/2 0:26,ISA,7DdLCqpjLrHbpnqQ6zMYSXnh6qG7J8KGQvNJuHQsGT4i,TdnNjtovxBmRZmg76oHhTgpVfWQYa4CCfTUNxU11111,EMmgwKKS7Eobq8tXEywc3o8V1djeJrxemMfPPtUwA4Na,"[('H1G6sZ1WDoMmMCFqBKAbg9gkQPCo1sKQtaJWz9dHmqZr', 24.293641943), ('sol', 2044280)]"
1748,3DzJsbqpRqC44uDVnRg6udfEGv8F5Xwvvc2eHXeNM9KSqhpPVw2oWoCYhaXajAagheb3rD3qk69c69wnkxXKyVn3,2024/3/2 0:05,ISA,7UWT8cMbMBYrBjE5rFkvKRaKA3wpFfRVGv8oioYYCKNE,TdnNjtovxBmRZmg76oHhTgpVfWQYa4CCfTUNxU11111,959fErGrVPUN2pmmTRq39j1fQc72N9V8fop9g1KPVW2G,"[('BUhF59FeHH9FeeWKGTXx23JPoRs9dpGRLiCKn79hH12F', 1e-08), ('sol', 2044280)]"
1749,26MHdRy8uDwRznEcyiqGUKHtde9R6d5eDwi7U2UQuU5YnHJAFAYUECVdcRwNJyK7DN83G7BKHCEJ2g9YvZ2XS5xP,2024/3/2 0:26,ISA,7DdLCqpjLrHbpnqQ6zMYSXnh6qG7J8KGQvNJuHQsGT4i,TdnNjtovxBmRZmg76oHhTgpVfWQYa4CCfTUNxU11111,CD5wiKv4h7dbgKGanEc4NTezG36pJThdxP5V1EUarPSs,"[('FDqp7ioPenKRzQqseFv84kxDMUT83CX1qZxgDTQDkwT2', 206441929.365307), ('sol', 2044280)]"
1750,4nA2kLmJEJ7BEseR8wtR8ZXesVX6EP6cLyqCowdaGFe5PVwvABtipeNtLfZTo51esGayxJGuo9prEnFNpR1eGVJS,2024/3/2 1:05,ISA,4Dtk545UPow1oWfvPv4D6BLNW9xSwkja3k4UoWVXVJ4u,TdnNjtovxBmRZmg76oHhTgpVfWQYa4CCfTUNxU11111,AGc5dehYyhUS6D4kBURuFayKaozwghnR3u1KeGkvkrkB,"[('5hRgbRkc4rNM4eGsCK2SHqhxXE3imQob3fgz3ZrAu47A', 3007.869586), ('sol', 2044280)]"
1751,2UYun85k5DAhFhP6vfqNYPB3JXLGW1xE6DDbPHwRRvBfmJ3737BrvTVJESSjBYqau8pnk8Bgr1891rHTC6upKCBr,2024/3/2 1:05,ISA,4Dtk545UPow1oWfvPv4D6BLNW9xSwkja3k4UoWVXVJ4u,TdnNjtovxBmRZmg76oHhTgpVfWQYa4CCfTUNxU11111,GcL1ZQ8DstVASehD2d5eu5ZymLoxjA8mU8X3hSPxm1Er,"[('BTbqz7e6qzMoGQQEzMt6MnPWvB6HTAtrUsmRvXzF1bbV', 733765.533908), ('sol', 2044280)]"
1752,HwbwKpbznuDXRuTic1LCL1zcB619crAyaiKyfRmUukebCnq5uWAE3FSzrfyTQqSuaV7gcQiyEKjKJ8yzWx3GVsf,2022/9/1 17:11,STMT,A4guzpeFTwnGiCXidruB23aWusGfYfoVrQDy3286c3T9,7G5bBWvQXj38EG5GCyCb5CFXhTNJjK2bzYYdnG2db2g9,"BGVW2jQPftaUMUiHFijiDEX9KhQX3p6rWNaUTP67zb1h,BxpTNVk1Khs5Cu5kLMQJL47YXNFJurPWyeGUVEHhaah3,3xDtYzYz186uw2dvYyMGQnDjDemEPAfGPHCYeN7GtmNw,9bKmiUi7QmKBa3zTDWa8DLyxDVpzBBK5QQcGQBi9mYhE","[('2bHn48r537SyTrFZ6G1YB7beW38Uc1rHTCdw5k7j61tq', 1.0), ('5HETpec33niV1Baso9jHdSHgfb642WBvCu1UZn2AYNuM', 1.0), ('Ba1VQDZnZLkFcfZV2Xc6Ew5vk7jonpeRXNJaFWCe6Zba', 1.0), ('HN4bRqjk4aZcD4A6uE3aYyTBPRLaj7hS3F7G8Q7NdXHF', 1.0), ('sol', 16162120)]"
